Timestamp,Temperatures,SetPoints
0,474.9,474.9
1,474.9,474.9
2,474.9,474.9
3,474.9,474.9
4,474.9,474.9
5,474.9,474.9
6,474.9,474.9
7,474.9,474.9
8,474.9,474.9
9,474.9,474.9
10,474.9,474.9
11,474.9,474.9
12,474.9,474.9
13,474.9,474.9
14,474.9,474.9
15,474.9,474.9
16,474.9,474.9
17,474.9,474.9
18,474.9,474.9
19,474.9,474.9
20,474.9,474.9
21,474.9,474.9
22,474.9,474.9
23,474.9,474.9
24,474.9,474.9
25,474.9,474.9
26,474.9,474.9
27,474.9,474.9
28,474.9,474.9
29,474.9,474.9
30,474.9,474.9
31,474.9,474.9
32,474.9,474.9
33,474.9,474.9
34,474.9,474.9
35,474.9,474.9
36,474.9,474.9
37,474.9,474.9
38,474.9,474.9
39,474.9,474.9
40,474.9,474.9
41,474.9,474.9
42,474.9,474.9
43,474.9,474.9
44,474.9,474.9
45,474.9,474.9
46,474.9,474.9
47,474.9,474.9
48,474.9,474.9
49,474.9,474.9
50,474.9,474.9
51,474.9,474.9
52,474.9,474.9
53,474.9,474.9
54,474.9,474.9
55,474.9,474.9
56,474.9,474.9
57,474.9,474.9
58,474.9,474.9
59,474.9,474.9
60,474.9,474.9
61,474.9,474.9
62,474.9,474.9
63,474.9,474.9
64,474.9,474.9
65,474.9,474.9
66,474.9,474.9
67,474.9,474.9
68,474.9,474.9
69,474.9,474.9
70,474.9,474.9
71,474.9,474.9
72,474.9,474.9
73,474.9,474.9
74,474.9,474.9
75,474.9,474.9
76,474.9,474.9
77,474.9,474.9
78,474.9,474.9
79,474.9,474.9
80,474.9,474.9
81,474.9,474.9
82,474.9,474.9
83,474.9,474.9
84,474.9,474.9
85,474.9,474.9
86,474.9,474.9
87,474.9,474.9
88,474.9,474.9
89,474.9,474.9
90,474.9,474.9
91,474.9,474.9
92,474.9,474.9
93,474.9,474.9
94,474.9,474.9
95,474.9,474.9
96,474.9,474.9
97,474.9,474.9
98,474.9,474.9
99,474.9,474.9
100,474.9,474.9
101,474.9,474.9
102,474.9,474.9
103,474.9,474.9
104,474.9,474.9
105,474.9,474.9
106,474.9,474.9
107,474.9,474.9
108,474.9,474.9
109,474.9,474.9
110,474.9,474.9
111,474.9,474.9
112,474.9,474.9
113,474.9,474.9
114,474.9,474.9
115,474.9,474.9
116,474.9,474.9
117,474.9,474.9
118,474.9,474.9
119,474.9,474.9
120,474.9,484.9
121,474.9,484.9
122,474.9,484.9
123,474.9,484.9
124,474.9,484.9
125,474.9,484.9
126,474.9,484.9
127,474.9,484.9
128,474.9,484.9
129,474.9,484.9
130,474.9,484.9
131,474.9,484.9
132,474.9,484.9
133,474.9,484.9
134,474.9,484.9
135,474.9,484.9
136,474.9,484.9
137,474.9,484.9
138,474.9,484.9
139,474.9,484.9
140,474.9,484.9
141,474.9,484.9
