Timestamp,Temperature,R,Theta,X,Y,Current,Vin
14:25:48.468291,170.01,0.1135803,1.59851,0.1135437,0.003167724,0.01191624,1.0
14:25:51.834375,170.01,0.1135986,1.59851,0.1135437,0.003167724,0.01191262,1.0
14:25:55.227229,170.01,0.1135986,1.59851,0.113562,0.003167724,0.01191496,1.0
14:25:58.636232,170.01,0.1135986,1.59851,0.113562,0.003167724,0.01191688,1.0
14:26:02.044469,170.01,0.1136169,1.59851,0.113562,0.003167724,0.01193349,1.0
14:26:05.438351,170.01,0.1136169,1.59851,0.1135803,0.003167724,0.01190496,1.0
14:26:08.849402,170.01,0.1136169,1.59851,0.1135803,0.003167724,0.01191582,1.0
14:26:12.251746,170.0,0.1136352,1.59851,0.1135803,0.003167724,0.01190198,1.0
14:26:15.656565,170.0,0.1136352,1.59851,0.1135986,0.003167724,0.01191347,1.0
14:26:19.059356,170.0,0.1136352,1.59851,0.1135986,0.003167724,0.01191582,1.0
14:35:25.925678,180.01,0.1181945,1.59851,0.1181396,0.003295898,0.01183172,1.0
14:35:29.295535,180.01,0.1181945,1.59851,0.1181396,0.003295898,0.01182682,1.0
14:35:32.705576,180.01,0.1181945,1.59851,0.1181396,0.003295898,0.01182874,1.0
14:35:36.113917,180.01,0.1181945,1.59851,0.1181579,0.003295898,0.01182384,1.0
14:35:39.506687,180.01,0.1181945,1.59851,0.1181579,0.003295898,0.01182107,1.0
14:35:42.910596,180.01,0.1181945,1.59851,0.1181579,0.003295898,0.01183385,1.0
14:35:46.325326,180.0,0.1182128,1.59851,0.1181579,0.003295898,0.01181745,1.0
14:35:49.719952,180.0,0.1182128,1.59851,0.1181579,0.003295898,0.01182597,1.0
14:35:53.133857,180.0,0.1182128,1.59851,0.1181579,0.003295898,0.0118413,1.0
14:35:56.534317,180.0,0.1182128,1.59851,0.1181762,0.003295898,0.01182639,1.0
14:45:12.110421,190.03,0.1222778,1.604003,0.1222229,0.003405761,0.01173868,1.0
14:45:15.525546,190.01,0.1222778,1.604003,0.1222229,0.003424072,0.01172803,1.0
14:45:18.901101,190.01,0.1222961,1.604003,0.1222412,0.003424072,0.01172824,1.0
14:45:22.302922,190.01,0.1222961,1.604003,0.1222595,0.003424072,0.01172697,1.0
14:45:25.703071,190.01,0.1223144,1.59851,0.1222595,0.003405761,0.01173484,1.0
14:45:29.109320,190.01,0.1223144,1.59851,0.1222595,0.003405761,0.01174102,1.0
14:45:32.521485,190.0,0.1223144,1.59851,0.1222595,0.003405761,0.01174442,1.0
14:45:35.915890,190.0,0.1223144,1.59851,0.1222595,0.003405761,0.01172611,1.0
14:45:39.316352,190.0,0.1223144,1.59851,0.1222778,0.003405761,0.01172569,1.0
14:45:42.712448,190.0,0.1223144,1.59851,0.1222778,0.003405761,0.01174144,1.0
14:54:45.605615,200.0,0.1262878,1.593017,0.1262512,0.003497314,0.01164053,1.0
14:54:48.959690,200.0,0.1263061,1.587524,0.1262512,0.003497314,0.01166437,1.0
14:54:52.361767,200.0,0.1263061,1.587524,0.1262695,0.003497314,0.0116516,1.0
14:54:55.772249,200.0,0.1263244,1.587524,0.1262695,0.003497314,0.01165011,1.0
14:54:59.181522,200.0,0.1263244,1.587524,0.1262695,0.003497314,0.01165436,1.0
14:55:02.572918,200.0,0.1263244,1.587524,0.1262695,0.003497314,0.01165671,1.0
14:55:05.988165,200.0,0.1263061,1.593017,0.1262695,0.003497314,0.01163946,1.0
14:55:09.384022,200.0,0.1263061,1.593017,0.1262512,0.003515625,0.01165735,1.0
14:55:12.798905,200.0,0.1263061,1.59851,0.1262512,0.003515625,0.01165713,1.0
14:55:16.210002,200.0,0.1263061,1.604003,0.1262512,0.003533935,0.01165415,1.0
15:04:21.261622,210.0,0.1303344,1.593017,0.1302978,0.003625488,0.01156388,1.0
15:04:24.670757,210.0,0.1303527,1.593017,0.1302978,0.003625488,0.01157772,1.0
15:04:28.032000,210.0,0.1303527,1.593017,0.1302978,0.003625488,0.01156941,1.0
15:04:31.441205,210.0,0.1303527,1.593017,0.1302978,0.003625488,0.01156281,1.0
15:04:34.850315,210.0,0.1303527,1.593017,0.1303161,0.003625488,0.0115675,1.0
15:04:38.247836,210.0,0.1303527,1.593017,0.1303161,0.003625488,0.01158198,1.0
15:04:41.651093,210.0,0.1303527,1.593017,0.1303161,0.003625488,0.01157431,1.0
15:04:45.067494,210.0,0.130371,1.587524,0.1303161,0.003607177,0.01157601,1.0
15:04:48.467367,210.0,0.130371,1.587524,0.1303344,0.003607177,0.01156281,1.0
15:04:51.862851,210.0,0.1303894,1.587524,0.1303344,0.003607177,0.01156984,1.0
15:13:59.579934,220.0,0.1344177,1.593017,0.1343627,0.003735351,0.01147999,1.0
15:14:03.021569,220.0,0.1344177,1.593017,0.1343627,0.003735351,0.01149043,1.0
15:14:06.412285,220.0,0.1344177,1.593017,0.1343627,0.003735351,0.01148063,1.0
15:14:09.822710,220.0,0.1344177,1.593017,0.1343627,0.003735351,0.01149554,1.0
15:14:13.215157,220.0,0.1344177,1.593017,0.1343627,0.003735351,0.01149128,1.0
