Timestamp,Temperatures,SetPoints
0,11.01,20
1,10.92,20
2,10.87,20
3,10.92,20
4,10.99,20
5,11.17,20
6,11.3,20
7,11.61,20
8,11.81,20
9,12.2,20
10,12.37,20
11,12.66,20
12,12.96,20
13,13.13,20
14,13.42,20
15,13.56,20
16,13.85,20
17,14.01,20
18,14.28,20
19,14.43,20
20,14.71,20
21,14.84,20
22,15.1,20
23,15.24,20
24,15.54,20
25,15.68,20
26,15.93,20
27,16.06,20
28,16.32,20
29,16.44,20
30,16.67,20
31,16.79,20
32,17.0,20
33,17.22,20
34,17.33,20
35,17.54,20
36,17.63,20
37,17.82,20
38,17.91,20
39,18.1,20
40,18.18,20
41,18.33,20
42,18.41,20
43,18.56,20
44,18.63,20
45,18.77,20
46,18.84,20
47,18.95,20
48,19.01,20
49,19.13,20
50,19.18,20
51,19.28,20
52,19.32,20
53,19.41,20
54,19.49,20
55,19.53,20
56,19.6,20
57,19.63,20
58,19.69,20
59,19.72,20
60,19.78,20
61,19.81,20
62,19.86,20
63,19.89,20
64,19.95,20
65,19.97,20
66,20.02,20
67,20.05,20
68,20.1,20
69,20.12,20
70,20.16,20
71,20.18,20
72,20.22,20
73,20.23,20
74,20.26,20
75,20.27,20
76,20.3,20
77,20.31,20
78,20.33,20
79,20.34,20
80,20.34,20
81,20.35,20
82,20.37,20
83,20.37,20
84,20.37,20
85,20.37,20
86,20.38,20
87,20.38,20
88,20.38,20
89,20.38,20
90,20.38,20
91,20.38,20
92,20.38,20
93,20.38,20
94,20.37,20
95,20.36,20
96,20.36,20
97,20.36,20
98,20.35,20
99,20.34,20
100,20.33,20
101,20.33,20
102,20.32,20
103,20.31,20
104,20.3,20
105,20.3,20
106,20.3,20
107,20.3,20
108,20.29,20
109,20.28,20
110,20.28,20
111,20.28,20
112,20.28,20
113,20.28,20
114,20.28,20
115,20.28,20
116,20.27,20
117,20.27,20
118,20.27,20
119,20.26,20
120,20.25,20
121,20.25,20
122,20.24,20
123,20.22,20
124,20.21,20
125,20.2,20
126,20.19,20
127,20.17,20
128,20.16,20
129,20.14,20
130,20.14,20
131,20.12,20
132,20.11,20
133,20.09,20
134,20.08,20
135,20.08,20
136,20.07,20
137,20.06,20
138,20.06,20
139,20.06,20
140,20.06,20
141,20.06,20
142,20.06,20
143,20.06,20
144,20.05,20
145,20.05,20
146,20.05,20
147,20.05,20
