Timestamp,Temperatures,SetPoints
0,9.41,10
1,9.35,10
2,9.32,10
3,9.3,10
4,9.3,10
5,9.29,10
6,9.32,10
7,9.36,10
8,9.41,10
9,9.43,10
10,9.53,10
11,9.59,10
12,9.66,10
13,9.69,10
14,9.77,10
15,9.82,10
16,9.87,10
17,9.88,10
18,9.93,10
19,9.95,10
20,9.94,10
21,9.94,10
22,9.98,10
23,10.01,10
24,9.98,10
25,9.98,10
26,10.01,10
27,10.02,10
28,10.0,10
29,10.0,10
30,10.02,10
31,10.01,10
32,9.98,10
33,9.99,10
34,10.02,10
35,10.03,10
36,10.0,10
37,9.99,10
38,10.02,10
39,10.02,10
40,9.99,10
41,9.99,10
42,10.0,10
43,9.98,10
44,9.95,10
45,9.96,10
46,10.0,10
47,9.99,10
48,9.96,10
49,9.98,10
50,10.01,10
51,10.01,10
52,9.99,10
53,10.0,10
54,10.01,10
55,10.0,10
56,9.99,10
57,10.01,10
58,10.03,10
59,10.0,10
60,9.99,10
61,10.02,10
62,10.02,10
63,9.99,10
64,9.99,10
65,9.99,10
66,10.02,10
67,10.02,10
68,10.0,10
69,10.0,10
70,10.03,10
71,10.01,10
72,9.97,10
73,9.95,10
74,9.97,10
75,9.99,10
76,9.95,10
77,9.94,10
78,9.97,10
79,9.99,10
80,9.98,10
81,9.98,10
82,10.01,10
83,10.01,10
84,9.99,10
85,10.0,10
86,10.03,10
87,10.02,10
88,9.99,10
89,9.98,10
90,10.01,10
91,10.02,10
92,10.0,10
93,10.0,10
94,10.02,10
95,10.01,10
96,9.99,10
97,10.01,10
98,10.03,10
99,10.0,10
100,9.98,10
101,10.02,10
102,10.03,10
103,10.0,10
104,9.99,10
105,10.0,10
106,10.0,10
107,9.99,10
108,9.99,10
109,10.02,10
110,10.01,10
111,9.98,10
112,10.0,10
113,10.03,10
114,10.02,10
115,10.0,10
116,9.99,10
117,10.03,10
118,10.02,10
119,9.99,10
120,10.0,10
121,10.01,10
122,9.99,10
123,9.96,10
124,9.98,10
125,10.01,10
126,10.0,10
127,9.98,10
128,10.0,10
129,10.01,10
130,10.0,10
131,9.97,10
132,9.98,10
133,9.99,10
134,9.97,10
135,9.96,10
136,9.98,10
137,10.02,10
138,9.98,15
139,10.01,15
140,10.29,15
141,10.57,15
142,11.31,15
143,14.95,15
144,15.05,15
145,15.18,15
146,15.13,15
147,14.96,15
148,14.97,15
149,15.07,15
150,15.05,15
151,15.04,15
152,15.03,15
153,15.02,15
154,15.02,15
155,15.02,15
156,15.03,15
157,15.02,15
158,15.01,15
159,15.01,15
160,15.02,15
161,15.02,15
162,14.99,15
163,14.99,15
164,15.01,15
165,15.01,15
166,14.99,15
167,14.99,15
168,15.0,15
169,15.01,15
170,15.0,15
171,15.01,15
172,15.01,15
173,15.01,15
174,15.02,15
175,15.01,15
176,15.0,15
177,15.01,15
178,15.02,15
179,15.0,15
180,14.99,15
181,14.99,15
182,15.0,15
183,15.0,15
184,14.99,15
185,15.0,15
186,15.01,15
187,15.01,15
188,15.0,15
189,15.01,15
190,15.01,15
191,15.01,15
192,15.02,15
193,15.01,15
194,15.0,15
195,15.01,15
196,15.01,15
197,14.99,15
198,14.99,15
199,15.0,15
200,15.01,15
201,14.99,15
202,14.99,15
203,15.01,15
204,15.04,15
205,15.02,15
206,15.0,15
207,15.01,15
208,15.02,15
209,15.01,15
210,14.99,15
211,14.99,15
212,15.01,15
213,15.01,15
214,15.01,15
215,15.01,15
216,15.0,15
217,15.01,15
218,15.01,15
219,15.0,15
220,14.99,15
221,14.98,15
222,15.0,15
223,14.99,15
224,14.99,15
225,15.0,15
226,15.01,15
227,15.01,15
228,15.01,15
229,15.01,15
230,15.0,15
231,15.0,15
232,15.02,15
233,15.01,15
234,14.99,15
235,14.99,15
236,15.01,15
237,15.01,15
238,14.99,15
239,14.98,15
240,15.01,15
241,15.01,15
242,15.0,15
243,15.01,15
244,15.01,15
245,15.01,15
246,15.02,15
247,15.01,15
248,15.0,15
249,15.01,15
250,15.02,15
251,15.0,15
252,14.99,15
253,15.0,15
254,15.01,15
255,15.0,15
256,14.99,15
257,15.0,15
258,15.01,15
259,15.0,15
260,15.0,15
261,15.01,15
262,15.01,15
263,15.01,15
264,15.02,15
265,15.01,15
266,15.0,15
267,15.02,20
268,14.97,20
269,14.87,20
270,14.55,20
271,14.35,20
272,13.86,20
273,13.59,20
274,13.08,20
275,12.84,20
276,12.51,20
277,12.4,20
278,12.23,20
279,12.17,20
280,12.07,20
281,12.01,20
282,11.93,20
283,11.91,20
284,11.9,20
285,11.83,20
286,11.81,20
287,11.81,20
288,11.8,20
289,11.75,20
290,11.74,20
291,11.71,20
292,11.69,20
293,11.67,20
294,11.67,20
295,11.63,20
296,11.61,20
297,11.6,20
298,11.6,20
299,11.58,20
300,11.55,20
301,11.56,20
302,11.56,20
303,11.54,20
304,11.52,20
