Timestamp,Temperatures,SetPoints
0,48.98,55
1,48.83,55
2,48.59,55
3,48.48,55
4,48.27,55
5,48.07,55
6,47.98,55
7,47.79,55
8,47.71,55
9,47.57,55
10,47.48,55
11,47.45,55
12,47.43,55
13,47.45,55
14,47.54,55
15,47.61,55
16,47.83,55
17,48.12,55
18,48.31,55
19,48.74,55
20,48.98,55
21,49.52,55
22,49.81,55
23,50.45,55
24,51.15,55
25,51.51,55
26,52.27,55
27,52.65,55
28,53.43,55
29,54.21,55
30,54.6,55
31,55.37,55
32,55.74,55
33,56.48,55
34,56.84,55
35,57.51,55
36,58.16,55
37,58.46,55
38,59.02,55
39,59.28,55
40,59.75,55
41,59.97,55
42,60.36,55
43,60.68,55
44,60.82,55
45,61.06,55
46,61.17,55
47,61.32,55
48,61.42,55
49,61.45,55
50,61.48,55
