Timestamp,Temperatures
0,412.7
1,412.6
2,412.5
3,412.4
4,412.3
5,412.1
6,412.0
7,411.9
8,411.8
9,411.7
10,411.5
11,411.4
12,411.3
13,411.2
14,411.1
15,410.9
16,410.8
17,410.7
18,410.6
19,410.5
20,410.3
21,410.2
22,410.1
23,410.0
24,409.9
25,409.7
26,409.7
27,409.6
28,409.4
29,409.3
30,409.2
31,409.1
32,409.0
33,408.8
34,408.7
35,408.6
36,408.5
37,408.4
38,408.2
39,408.2
40,408.0
41,407.9
42,407.8
43,407.7
44,407.6
45,407.4
46,407.3
47,407.2
48,407.1
49,407.0
50,406.9
51,406.7
52,406.7
53,406.5
54,406.4
55,406.3
56,406.2
57,406.1
58,405.9
59,405.8
60,405.7
61,405.6
62,405.5
63,405.4
64,405.2
65,405.2
66,405.0
67,404.9
68,404.8
69,404.6
70,404.6
71,404.4
72,404.3
73,404.2
74,404.1
75,404.0
