Timestamp,Temperatures
0,362.4
1,362.5
2,362.6
3,362.7
4,362.8
5,362.9
6,363.0
7,363.0
8,363.1
9,363.2
10,363.3
11,363.4
12,363.5
13,363.5
14,363.6
15,363.7
16,363.8
17,363.9
18,364.0
19,364.1
20,364.1
21,364.2
22,364.4
23,364.5
24,364.5
25,364.6
26,364.7
27,364.8
28,364.9
29,365.0
30,365.0
31,365.1
32,365.2
33,365.3
34,365.4
35,365.5
36,365.6
37,365.7
38,365.7
39,365.8
40,365.9
41,366.0
42,366.0
43,366.1
44,366.2
45,366.3
46,366.4
47,366.5
48,366.6
49,366.6
50,366.7
51,366.8
52,366.9
53,367.0
54,367.1
55,367.2
56,367.2
57,367.3
58,367.4
59,367.5
60,367.6
61,367.7
62,367.8
63,367.8
64,367.9
65,368.0
66,368.1
67,368.1
68,368.2
69,368.3
70,368.4
71,368.5
72,368.6
73,368.6
74,368.7
75,368.8
76,368.9
77,369.0
78,369.1
79,369.1
80,369.2
81,369.3
82,369.4
83,369.5
84,369.5
85,369.6
86,369.7
87,369.8
88,369.9
89,370.0
90,370.1
91,370.2
92,370.2
93,370.3
94,370.4
95,370.5
96,370.5
97,370.6
98,370.7
99,370.8
100,370.9
101,370.9
102,371.0
103,371.1
104,371.2
105,371.3
106,371.3
107,371.4
108,371.5
109,371.5
110,371.6
111,371.7
112,371.7
113,371.8
114,371.9
115,371.9
116,372.0
117,372.0
118,372.1
119,372.1
120,372.2
121,372.2
122,372.3
123,372.3
124,372.3
125,372.4
126,372.4
127,372.4
128,372.5
129,372.5
130,372.5
131,372.5
132,372.6
133,372.6
134,372.6
135,372.6
136,372.6
137,372.7
138,372.7
139,372.7
140,372.7
141,372.7
142,372.7
143,372.7
144,372.7
145,372.7
146,372.7
147,372.7
148,372.7
149,372.7
150,372.7
151,372.6
152,372.6
153,372.6
154,372.6
155,372.6
156,372.6
157,372.5
158,372.5
159,372.5
160,372.5
161,372.4
162,372.4
163,372.4
164,372.4
165,372.3
166,372.3
167,372.3
168,372.2
169,372.2
170,372.2
171,372.1
172,372.1
173,372.1
174,372.0
175,372.0
176,372.0
177,371.9
178,371.9
179,371.8
180,371.8
181,371.7
182,371.7
183,371.7
184,371.6
185,371.6
186,371.5
187,371.5
188,371.4
189,371.4
190,371.4
191,371.3
192,371.3
193,371.2
194,371.2
195,371.1
196,371.1
197,371.0
198,371.0
199,370.9
200,370.9
201,370.8
202,370.8
203,370.7
204,370.7
205,370.6
206,370.6
207,370.5
208,370.5
209,370.5
210,370.4
211,370.3
212,370.3
213,370.3
214,370.2
215,370.1
216,370.1
217,370.1
218,370.0
219,370.0
220,369.9
221,369.9
222,369.8
223,369.8
224,369.8
225,369.7
226,369.7
227,369.6
228,369.6
229,369.6
230,369.5
231,369.5
232,369.5
233,369.4
234,369.4
235,369.4
236,369.3
237,369.3
238,369.3
239,369.3
240,369.2
241,369.2
242,369.2
243,369.2
244,369.2
245,369.1
246,369.1
247,369.1
248,369.1
249,369.1
250,369.1
251,369.0
252,369.0
253,369.0
254,369.0
255,369.0
256,369.0
257,369.0
258,369.0
259,368.9
260,368.9
261,368.9
262,368.9
263,368.9
264,368.9
265,368.9
266,368.9
267,368.9
268,368.9
269,368.9
270,368.9
271,368.9
272,368.9
273,368.9
274,368.9
275,368.9
276,368.8
277,368.8
278,368.8
279,368.8
280,368.8
281,368.8
282,368.8
283,368.8
284,368.8
285,368.8
286,368.8
287,368.8
288,368.8
289,368.8
290,368.8
291,368.8
292,368.8
293,368.8
294,368.8
295,368.8
296,368.8
297,368.8
298,368.8
299,368.8
300,368.8
301,368.8
302,368.8
303,368.8
304,368.8
305,368.8
306,368.8
307,368.8
308,368.8
309,368.8
310,368.9
311,368.9
312,368.9
313,368.9
314,368.9
315,368.9
316,368.9
317,368.9
318,368.9
319,368.9
320,368.9
321,368.9
322,368.9
323,368.9
324,368.9
325,368.9
326,368.9
327,368.9
328,368.9
329,368.9
330,368.9
331,368.9
332,368.9
333,368.9
334,368.9
335,368.9
336,368.9
337,368.9
338,369.0
339,369.0
340,369.0
341,369.0
342,369.0
343,369.0
344,369.0
345,369.0
346,369.0
347,369.0
348,369.0
349,369.0
350,369.0
351,369.0
352,369.0
353,369.0
354,369.0
355,369.0
356,369.0
357,369.0
358,369.0
359,369.0
360,369.1
361,369.1
362,369.1
363,369.1
364,369.1
365,369.1
366,369.1
367,369.1
368,369.1
369,369.1
370,369.1
371,369.1
372,369.1
373,369.1
374,369.1
375,369.1
376,369.1
377,369.1
378,369.2
379,369.2
380,369.2
381,369.2
382,369.2
383,369.2
384,369.2
385,369.2
386,369.2
387,369.2
388,369.2
389,369.2
390,369.2
391,369.2
392,369.2
393,369.2
394,369.2
395,369.2
396,369.2
397,369.3
398,369.3
399,369.3
400,369.3
401,369.3
402,369.3
403,369.3
404,369.3
405,369.3
406,369.3
407,369.3
408,369.3
409,369.3
410,369.3
411,369.3
412,369.3
413,369.3
414,369.3
415,369.3
416,369.3
417,369.4
418,369.4
419,369.4
420,369.4
421,369.4
422,369.4
423,369.4
424,369.4
425,369.4
426,369.4
427,369.4
428,369.4
429,369.4
430,369.4
431,369.4
432,369.4
433,369.4
434,369.5
435,369.5
436,369.5
437,369.5
438,369.5
439,369.5
440,369.5
441,369.5
442,369.5
443,369.5
444,369.5
445,369.5
446,369.5
447,369.5
448,369.5
449,369.5
450,369.5
451,369.5
452,369.5
453,369.5
454,369.5
455,369.5
456,369.6
457,369.6
458,369.6
459,369.6
460,369.6
461,369.6
462,369.6
463,369.6
464,369.6
465,369.6
466,369.6
467,369.6
468,369.6
469,369.6
470,369.6
471,369.6
472,369.6
473,369.6
474,369.6
475,369.6
476,369.6
477,369.6
478,369.6
479,369.6
480,369.7
481,369.7
482,369.7
483,369.7
484,369.7
485,369.7
486,369.7
487,369.7
488,369.7
489,369.7
490,369.7
491,369.7
492,369.7
493,369.7
494,369.7
495,369.7
496,369.7
497,369.7
498,369.7
499,369.7
500,369.7
501,369.7
502,369.7
503,369.7
504,369.7
505,369.7
506,369.8
507,369.8
508,369.8
509,369.8
510,369.8
511,369.8
512,369.8
513,369.8
514,369.8
515,369.8
516,369.8
517,369.8
518,369.8
519,369.8
520,369.8
521,369.8
522,369.8
523,369.8
524,369.8
525,369.8
526,369.8
527,369.8
528,369.8
529,369.8
530,369.8
531,369.8
532,369.8
533,369.8
534,369.8
535,369.8
536,369.8
537,369.8
538,369.9
539,369.9
540,369.9
541,369.9
542,369.9
543,369.9
544,369.9
545,369.9
546,369.9
547,369.9
548,369.9
549,369.9
550,369.9
551,369.9
552,369.9
553,369.9
554,369.9
555,369.9
556,369.9
557,369.9
558,369.9
559,369.9
560,369.9
561,369.9
562,369.9
563,369.9
564,369.9
565,369.9
566,369.9
567,369.9
568,369.9
569,369.9
570,369.9
571,369.9
572,369.9
573,369.9
574,369.9
575,369.9
576,369.9
577,369.9
578,369.9
579,369.9
580,369.9
581,369.9
582,369.9
583,369.9
584,369.9
585,369.9
586,370.0
587,370.0
588,370.0
589,370.0
590,370.0
591,370.0
592,370.0
593,370.0
594,370.0
595,370.0
596,370.0
597,370.0
598,370.0
599,370.0
600,370.0
601,370.0
602,370.0
603,370.0
604,370.0
605,370.0
606,370.0
607,370.0
608,370.0
609,370.0
610,370.0
611,370.0
612,370.0
613,370.0
614,370.0
615,370.0
616,370.0
617,370.0
618,370.0
619,370.0
620,370.0
621,370.0
622,370.0
623,370.0
624,370.0
625,370.0
626,370.0
627,370.0
628,370.0
629,370.0
630,370.0
631,370.0
