Timestamp,Temperatures
0,383.0
1,383.1
2,383.2
3,383.2
4,383.3
5,383.4
6,383.5
7,383.5
8,383.6
9,383.7
10,383.8
11,383.9
12,383.9
13,384.0
14,384.1
15,384.2
16,384.2
17,384.3
18,384.4
19,384.5
20,384.5
21,384.6
22,384.7
23,384.8
24,384.8
25,384.9
26,385.0
27,385.0
28,385.1
29,385.2
30,385.3
31,385.3
32,385.4
33,385.5
34,385.6
35,385.6
36,385.7
37,385.8
38,385.9
39,385.9
40,386.0
41,386.1
42,386.1
43,386.2
44,386.3
45,386.4
46,386.4
47,386.5
48,386.6
49,386.7
50,386.7
51,386.8
52,386.9
53,386.9
54,387.0
55,387.1
56,387.1
57,387.2
58,387.3
59,387.4
60,387.4
61,387.5
62,387.6
63,387.6
64,387.7
65,387.8
66,387.9
67,387.9
68,388.0
69,388.1
70,388.1
71,388.2
72,388.3
73,388.4
74,388.4
75,388.5
76,388.6
77,388.6
78,388.7
79,388.8
80,388.8
81,388.9
82,389.0
83,389.1
84,389.1
85,389.2
86,389.3
87,389.3
88,389.4
89,389.5
90,389.5
91,389.6
92,389.7
93,389.7
94,389.8
95,389.9
96,389.9
97,390.0
98,390.1
99,390.2
100,390.2
101,390.3
102,390.4
103,390.5
104,390.5
105,390.6
106,390.7
107,390.7
108,390.8
109,390.9
110,390.9
111,391.0
112,391.0
113,391.1
114,391.2
115,391.2
116,391.3
117,391.4
118,391.5
119,391.5
120,391.6
121,391.7
122,391.7
123,391.8
124,391.9
125,391.9
126,392.0
127,392.0
128,392.1
129,392.2
130,392.2
131,392.3
132,392.3
133,392.4
134,392.4
135,392.5
136,392.5
137,392.6
138,392.6
139,392.7
140,392.7
141,392.8
142,392.8
143,392.9
144,392.9
145,392.9
146,393.0
147,393.0
148,393.0
149,393.1
150,393.1
151,393.1
152,393.2
153,393.2
154,393.2
155,393.2
156,393.3
157,393.3
158,393.3
159,393.3
160,393.3
161,393.4
162,393.4
163,393.4
164,393.4
165,393.4
166,393.4
167,393.4
168,393.4
169,393.5
170,393.5
171,393.5
172,393.5
173,393.5
174,393.5
175,393.5
176,393.5
177,393.5
178,393.5
179,393.5
180,393.5
181,393.5
182,393.4
183,393.4
184,393.4
185,393.4
186,393.4
187,393.4
188,393.4
189,393.4
190,393.3
191,393.3
192,393.3
193,393.3
194,393.3
195,393.3
196,393.2
197,393.2
198,393.2
199,393.2
200,393.1
201,393.1
202,393.1
203,393.1
204,393.0
205,393.0
206,393.0
207,393.0
208,392.9
209,392.9
210,392.9
211,392.8
212,392.8
213,392.8
214,392.7
215,392.7
216,392.7
217,392.6
218,392.6
219,392.5
220,392.5
221,392.5
222,392.4
223,392.4
224,392.3
225,392.3
226,392.2
227,392.1
228,392.0
229,392.0
230,391.9
231,391.9
232,391.8
233,391.7
234,391.7
235,391.6
236,391.5
237,391.5
238,391.4
239,391.3
240,391.2
241,391.2
242,391.1
243,391.1
244,391.0
245,391.0
246,390.9
247,390.9
248,390.8
249,390.8
250,390.7
251,390.6
252,390.6
253,390.6
254,390.5
255,390.5
256,390.4
257,390.4
258,390.4
259,390.3
260,390.3
261,390.3
262,390.2
263,390.2
264,390.1
265,390.1
266,390.1
267,390.1
268,390.0
269,390.0
270,390.0
271,390.0
272,389.9
273,389.9
274,389.9
275,389.9
276,389.8
277,389.8
278,389.8
279,389.8
280,389.8
281,389.8
282,389.7
283,389.7
284,389.7
285,389.7
286,389.7
