Timestamp,Temperatures
0,400.4
1,400.4
2,400.4
3,400.4
4,400.3
5,400.3
6,400.3
7,400.3
8,400.3
9,400.2
10,400.2
11,400.2
12,400.2
13,400.1
14,400.1
15,400.1
16,400.0
17,400.0
18,400.0
19,400.0
20,399.9
21,399.9
22,399.9
23,399.8
24,399.8
25,399.8
26,399.8
27,399.7
28,399.7
29,399.7
30,399.6
31,399.6
32,399.6
33,399.6
34,399.5
35,399.5
36,399.5
37,399.5
38,399.4
39,399.4
40,399.4
41,399.3
42,399.3
43,399.3
44,399.3
45,399.2
46,399.2
47,399.2
48,399.2
49,399.1
50,399.1
51,399.1
52,399.1
53,399.0
54,399.0
55,399.0
56,399.0
57,398.9
58,398.9
59,398.9
60,398.9
61,398.8
62,398.8
63,398.8
64,398.8
65,398.7
66,398.7
67,398.7
68,398.7
69,398.7
70,398.6
71,398.6
72,398.6
73,398.6
74,398.5
75,398.5
76,398.5
77,398.5
78,398.4
79,398.4
80,398.4
81,398.4
82,398.4
83,398.3
84,398.3
85,398.3
86,398.3
87,398.2
88,398.2
89,398.2
90,398.2
91,398.2
92,398.1
93,398.1
94,398.1
