Timestamp,Temperatures
0,320.8
1,320.8
2,320.8
3,320.8
4,320.8
5,320.8
6,320.8
7,320.8
8,320.8
9,320.8
10,320.8
11,320.8
12,320.8
13,320.8
14,320.8
15,320.8
16,320.8
17,320.8
18,320.8
19,320.7
20,320.7
21,320.7
22,320.7
23,320.7
24,320.7
25,320.7
26,320.7
27,320.7
28,320.7
29,320.7
30,320.7
31,320.7
32,320.7
33,320.7
34,320.7
35,320.7
36,320.7
37,320.7
38,320.7
39,320.7
40,320.7
41,320.6
42,320.6
43,320.6
44,320.6
45,320.6
46,320.6
47,320.6
48,320.6
49,320.6
50,320.6
51,320.6
52,320.6
53,320.6
54,320.6
55,320.6
56,320.6
57,320.6
58,320.6
59,320.6
60,320.6
61,320.6
62,320.6
63,320.6
64,320.5
65,320.5
66,320.5
67,320.5
68,320.5
69,320.5
70,320.5
71,320.5
72,320.5
73,320.5
74,320.5
75,320.5
76,320.5
77,320.5
78,320.5
79,320.5
80,320.5
81,320.5
82,320.5
83,320.5
84,320.5
85,320.5
86,320.5
87,320.5
88,320.4
89,320.4
90,320.4
91,320.4
92,320.4
93,320.4
94,320.4
95,320.4
96,320.4
97,320.4
98,320.4
99,320.4
100,320.4
101,320.4
102,320.4
103,320.4
104,320.4
105,320.4
106,320.4
107,320.4
108,320.4
109,320.4
110,320.4
111,320.3
112,320.3
113,320.3
114,320.3
115,320.3
116,320.3
117,320.3
118,320.3
119,320.3
120,320.3
121,320.3
122,320.3
123,320.3
124,320.3
125,320.3
126,320.3
127,320.3
128,320.3
129,320.3
130,320.3
131,320.3
132,320.3
133,320.2
134,320.2
135,320.2
136,320.2
137,320.2
138,320.2
139,320.2
140,320.2
141,320.2
142,320.2
143,320.2
144,320.2
145,320.2
146,320.2
147,320.2
148,320.2
149,320.2
150,320.2
151,320.2
152,320.2
153,320.2
154,320.2
155,320.2
156,320.1
157,320.1
158,320.1
159,320.1
160,320.1
161,320.1
162,320.1
163,320.1
164,320.1
165,320.1
166,320.1
167,320.1
168,320.1
169,320.1
170,320.1
171,320.1
172,320.1
173,320.1
174,320.1
175,320.1
176,320.1
177,320.1
178,320.1
179,320.1
180,320.0
181,320.0
182,320.0
183,320.0
184,320.0
185,320.0
186,320.0
187,320.0
188,320.0
189,320.0
190,320.0
191,320.0
192,320.0
193,320.0
194,320.0
195,320.0
196,320.0
197,320.0
198,320.0
199,320.0
200,320.0
201,320.0
202,320.0
203,320.0
204,319.9
205,319.9
206,319.9
207,319.9
208,319.9
209,319.9
210,319.9
211,319.9
212,319.9
213,319.9
214,319.9
215,319.9
216,319.9
217,319.9
218,319.9
219,319.9
220,319.9
221,319.9
222,319.9
223,319.9
224,319.9
225,319.9
226,319.9
227,319.8
228,319.8
229,319.8
230,319.8
231,319.8
232,319.8
233,319.8
234,319.8
235,319.8
236,319.8
237,319.8
238,319.8
239,319.8
240,319.8
241,319.8
242,319.8
243,319.8
244,319.8
245,319.8
246,319.8
247,319.8
248,319.8
249,319.8
250,319.8
251,319.8
252,319.8
253,319.7
254,319.7
255,319.7
256,319.7
257,319.7
258,319.7
259,319.7
260,319.7
261,319.7
262,319.7
263,319.7
264,319.7
265,319.7
266,319.7
267,319.7
268,319.7
269,319.7
270,319.7
271,319.7
272,319.7
273,319.7
274,319.7
275,319.7
276,319.7
277,319.7
278,319.7
279,319.7
280,319.7
281,319.6
282,319.6
283,319.6
284,319.6
285,319.6
286,319.6
287,319.7
288,319.7
289,319.7
290,319.7
291,319.7
292,319.6
293,319.6
294,319.6
295,319.6
296,319.6
297,319.6
298,319.6
299,319.6
300,319.6
301,319.6
302,319.6
303,319.6
304,319.6
305,319.6
306,319.6
307,319.6
308,319.6
309,319.6
310,319.6
311,319.6
312,319.6
313,319.6
314,319.6
315,319.6
316,319.6
317,319.5
318,319.5
319,319.6
320,319.6
321,319.6
322,319.6
323,319.5
324,319.5
325,319.5
326,319.5
327,319.5
328,319.5
329,319.5
330,319.5
331,319.5
332,319.5
333,319.5
334,319.5
335,319.5
336,319.5
337,319.5
338,319.5
339,319.5
340,319.5
341,319.5
342,319.5
343,319.5
344,319.5
345,319.5
346,319.5
347,319.5
348,319.5
349,319.5
350,319.5
351,319.5
352,319.5
353,319.5
354,319.5
355,319.5
356,319.5
357,319.5
358,319.5
359,319.5
360,319.5
361,319.5
362,319.5
363,319.5
364,319.5
365,319.5
366,319.5
367,319.5
368,319.5
369,319.5
370,319.5
371,319.5
372,319.5
373,319.5
374,319.5
375,319.5
376,319.5
377,319.5
378,319.5
379,319.5
380,319.5
381,319.5
382,319.5
383,319.5
384,319.5
385,319.5
386,319.5
387,319.5
388,319.5
389,319.5
390,319.5
391,319.5
392,319.5
393,319.5
394,319.5
395,319.5
396,319.5
397,319.5
398,319.5
399,319.5
400,319.5
401,319.5
402,319.5
403,319.5
404,319.5
405,319.5
406,319.5
407,319.5
408,319.5
409,319.5
410,319.5
411,319.5
412,319.5
413,319.5
414,319.5
415,319.5
416,319.5
417,319.5
418,319.5
419,319.5
420,319.5
421,319.5
422,319.5
423,319.5
424,319.5
425,319.5
426,319.5
427,319.5
428,319.5
429,319.5
430,319.5
431,319.5
432,319.5
433,319.5
434,319.5
435,319.5
436,319.5
437,319.5
438,319.5
439,319.5
440,319.5
441,319.5
442,319.5
443,319.5
444,319.5
445,319.5
446,319.5
447,319.5
448,319.5
449,319.5
450,319.5
451,319.5
452,319.5
453,319.5
454,319.5
455,319.5
456,319.5
457,319.5
458,319.5
459,319.5
460,319.5
461,319.5
462,319.5
463,319.5
464,319.5
465,319.5
466,319.5
467,319.5
468,319.5
469,319.5
470,319.5
471,319.5
472,319.5
473,319.5
474,319.5
475,319.5
476,319.6
477,319.6
478,319.6
479,319.6
480,319.6
481,319.6
482,319.6
483,319.6
484,319.6
485,319.6
486,319.6
487,319.6
488,319.6
489,319.6
490,319.6
491,319.6
492,319.6
493,319.6
494,319.6
495,319.6
496,319.6
497,319.6
498,319.6
499,319.6
500,319.6
501,319.6
502,319.6
503,319.6
504,319.6
505,319.6
506,319.6
507,319.6
508,319.6
509,319.6
510,319.6
511,319.6
512,319.6
513,319.6
514,319.6
515,319.6
516,319.6
517,319.6
518,319.6
519,319.6
520,319.6
521,319.6
522,319.7
523,319.7
524,319.7
525,319.7
526,319.7
527,319.7
528,319.7
529,319.7
530,319.7
531,319.7
532,319.7
533,319.7
534,319.7
535,319.7
536,319.7
537,319.7
538,319.7
539,319.7
540,319.7
541,319.7
542,319.7
543,319.7
544,319.7
545,319.7
546,319.7
547,319.7
548,319.7
549,319.7
550,319.7
551,319.7
552,319.7
553,319.7
554,319.7
555,319.7
556,319.7
557,319.7
558,319.7
559,319.7
560,319.7
561,319.7
562,319.8
563,319.8
564,319.8
565,319.8
566,319.8
567,319.8
568,319.8
569,319.8
570,319.8
571,319.8
572,319.8
573,319.8
574,319.8
575,319.8
576,319.8
577,319.8
578,319.8
579,319.8
580,319.8
581,319.8
582,319.8
583,319.8
584,319.8
585,319.8
586,319.8
587,319.8
588,319.8
589,319.8
590,319.8
591,319.8
592,319.8
593,319.8
594,319.8
595,319.8
596,319.8
597,319.8
598,319.8
599,319.8
600,319.8
601,319.8
602,319.8
603,319.8
604,319.8
605,319.8
606,319.8
607,319.9
608,319.9
609,319.9
610,319.9
611,319.9
612,319.9
613,319.9
614,319.9
615,319.9
616,319.9
617,319.9
618,319.9
619,319.9
620,319.9
621,319.9
622,319.9
623,319.9
624,319.9
625,319.9
626,319.9
627,319.9
628,319.9
629,319.9
630,319.9
631,319.9
632,319.9
633,319.9
634,319.9
635,319.9
636,319.9
637,319.9
638,319.9
639,319.9
640,319.9
641,319.9
642,319.9
643,319.9
644,319.9
645,319.9
646,319.9
647,319.9
648,319.9
649,319.9
650,319.9
651,319.9
652,319.9
653,319.9
654,319.9
655,319.9
656,319.9
657,320.0
658,320.0
659,320.0
660,320.0
661,320.0
662,320.0
663,320.0
664,320.0
665,320.0
666,320.0
667,320.0
668,320.0
669,320.0
670,320.0
671,320.0
672,320.0
673,320.0
674,320.0
675,320.0
676,320.0
677,320.0
678,320.0
679,320.0
680,320.0
681,320.0
682,320.0
683,320.0
684,320.0
685,320.0
686,320.0
687,320.0
688,320.0
689,320.0
690,320.0
691,320.0
692,320.0
693,320.0
694,320.0
695,320.0
696,320.0
697,320.0
698,320.0
699,320.0
700,320.0
701,320.0
702,320.0
703,320.0
704,320.0
705,320.0
706,320.0
707,320.0
708,320.0
709,320.0
710,320.0
711,320.0
712,320.0
713,320.0
714,320.0
715,320.0
716,320.0
717,320.0
718,320.0
719,320.0
720,320.0
721,320.0
722,320.0
723,320.1
724,320.1
725,320.1
726,320.1
727,320.1
728,320.1
729,320.1
730,320.1
731,320.1
732,320.1
733,320.1
734,320.1
735,320.1
736,320.1
737,320.1
738,320.1
739,320.1
740,320.1
741,320.1
742,320.1
743,320.1
744,320.1
745,320.1
746,320.1
747,320.1
748,320.1
749,320.1
750,320.1
751,320.1
752,320.1
753,320.1
754,320.1
755,320.1
756,320.1
757,320.1
758,320.1
759,320.1
760,320.1
761,320.1
762,320.1
763,320.1
764,320.1
765,320.1
766,320.1
767,320.1
768,320.1
769,320.1
770,320.1
771,320.1
772,320.1
773,320.1
774,320.1
775,320.1
776,320.1
777,320.1
778,320.1
779,320.1
780,320.1
781,320.1
782,320.1
783,320.1
784,320.1
785,320.1
786,320.1
787,320.1
788,320.1
789,320.1
790,320.1
791,320.1
792,320.1
793,320.2
794,320.2
795,320.2
796,320.2
797,320.2
798,320.2
799,320.2
800,320.2
801,320.2
802,320.2
803,320.2
804,320.2
805,320.2
806,320.2
807,320.2
808,320.2
809,320.2
810,320.2
811,320.2
812,320.2
813,320.2
814,320.2
815,320.2
816,320.2
817,320.2
818,320.2
819,320.2
820,320.2
821,320.2
822,320.2
823,320.2
824,320.2
825,320.2
826,320.2
827,320.2
828,320.2
829,320.2
830,320.2
831,320.2
832,320.2
833,320.2
834,320.2
835,320.2
836,320.2
837,320.2
838,320.2
839,320.2
840,320.2
841,320.2
842,320.2
843,320.2
844,320.2
845,320.2
846,320.2
847,320.2
848,320.2
849,320.2
850,320.2
851,320.2
852,320.2
853,320.2
854,320.2
855,320.2
856,320.2
857,320.2
858,320.2
859,320.2
860,320.2
861,320.2
862,320.2
863,320.2
864,320.2
865,320.2
866,320.2
867,320.2
868,320.2
869,320.2
870,320.2
871,320.2
872,320.2
873,320.2
874,320.2
875,320.2
876,320.2
877,320.2
878,320.2
879,320.2
880,320.3
881,320.3
882,320.3
883,320.3
884,320.3
885,320.3
886,320.3
887,320.3
888,320.3
889,320.3
890,320.3
891,320.3
892,320.3
893,320.3
894,320.3
895,320.3
896,320.3
897,320.3
898,320.3
899,320.3
900,320.3
901,320.3
902,320.3
903,320.3
904,320.3
905,320.3
906,320.3
907,320.3
908,320.3
909,320.3
910,320.3
911,320.3
912,320.3
913,320.3
914,320.3
915,320.3
916,320.3
917,320.3
918,320.3
919,320.3
920,320.3
921,320.3
922,320.3
923,320.3
924,320.3
925,320.3
926,320.3
927,320.3
928,320.3
929,320.3
930,320.3
931,320.3
932,320.3
933,320.3
934,320.3
935,320.3
936,320.3
937,320.3
938,320.3
939,320.3
940,320.3
941,320.3
942,320.3
943,320.3
944,320.3
945,320.3
946,320.3
947,320.3
948,320.3
949,320.3
950,320.3
951,320.3
952,320.3
953,320.3
954,320.3
955,320.3
956,320.3
957,320.3
958,320.3
959,320.3
960,320.3
961,320.3
962,320.3
963,320.3
964,320.3
965,320.3
966,320.3
967,320.3
968,320.3
969,320.3
970,320.3
971,320.3
972,320.3
973,320.3
974,320.3
975,320.3
976,320.3
977,320.3
978,320.3
979,320.3
980,320.3
981,320.3
982,320.3
983,320.3
984,320.3
985,320.3
986,320.3
987,320.3
988,320.3
989,320.3
990,320.3
991,320.3
992,320.3
993,320.3
994,320.3
995,320.3
996,320.3
997,320.3
998,320.3
999,320.3
1000,320.3
1001,320.3
1002,320.3
1003,320.3
1004,320.3
1005,320.3
1006,320.3
1007,320.3
1008,320.3
1009,320.3
1010,320.3
1011,320.3
1012,320.3
1013,320.3
1014,320.3
1015,320.3
1016,320.3
1017,320.3
1018,320.3
1019,320.3
1020,320.3
1021,320.3
1022,320.3
1023,320.3
1024,320.3
1025,320.3
1026,320.3
1027,320.3
1028,320.3
1029,320.3
1030,320.3
1031,320.3
1032,320.3
1033,320.3
1034,320.3
1035,320.3
1036,320.3
1037,320.3
1038,320.3
1039,320.3
1040,320.3
1041,320.3
1042,320.3
1043,320.3
1044,320.3
1045,320.3
1046,320.3
1047,320.3
1048,320.3
1049,320.3
1050,320.3
1051,320.3
1052,320.3
1053,320.3
1054,320.3
1055,320.3
1056,320.3
1057,320.3
1058,320.3
1059,320.3
1060,320.3
1061,320.3
1062,320.3
1063,320.3
1064,320.3
1065,320.3
1066,320.3
1067,320.3
1068,320.3
1069,320.3
1070,320.3
1071,320.3
1072,320.3
1073,320.3
1074,320.3
1075,320.3
1076,320.3
1077,320.3
1078,320.3
1079,320.3
1080,320.3
1081,320.3
1082,320.3
1083,320.3
1084,320.3
1085,320.3
1086,320.3
1087,320.3
1088,320.3
1089,320.3
1090,320.3
1091,320.3
1092,320.3
1093,320.3
1094,320.3
1095,320.3
1096,320.3
1097,320.3
1098,320.3
1099,320.3
1100,320.3
1101,320.3
1102,320.3
1103,320.3
1104,320.3
1105,320.3
1106,320.3
1107,320.3
1108,320.3
1109,320.3
1110,320.3
1111,320.3
1112,320.3
1113,320.3
1114,320.3
1115,320.3
1116,320.3
1117,320.3
1118,320.3
1119,320.3
1120,320.3
1121,320.3
1122,320.3
1123,320.3
1124,320.3
1125,320.3
1126,320.3
1127,320.3
1128,320.3
1129,320.3
1130,320.3
1131,320.3
1132,320.3
1133,320.3
1134,320.3
1135,320.3
1136,320.3
1137,320.3
1138,320.3
1139,320.3
1140,320.3
1141,320.3
1142,320.3
1143,320.3
1144,320.3
1145,320.3
1146,320.3
1147,320.3
1148,320.3
1149,320.3
1150,320.3
1151,320.3
1152,320.3
1153,320.3
1154,320.3
1155,320.3
1156,320.3
1157,320.3
1158,320.3
1159,320.3
1160,320.3
1161,320.3
1162,320.3
1163,320.3
1164,320.3
1165,320.3
1166,320.3
1167,320.3
1168,320.3
