Timestamp,Temperatures
0,396.2
1,396.2
2,396.1
3,396.1
4,396.0
5,396.1
6,396.1
7,396.1
8,396.2
9,396.2
10,396.3
11,396.4
12,396.5
13,396.7
14,396.8
15,397.0
16,397.0
17,397.2
18,397.4
19,397.4
20,397.6
21,397.8
22,398.0
23,398.1
24,398.2
25,398.4
26,398.6
27,398.7
28,398.9
29,399.0
30,399.1
31,399.3
32,399.5
33,399.7
34,399.8
35,399.9
36,400.1
37,400.3
38,400.4
39,400.5
40,400.7
41,400.9
42,401.0
43,401.1
44,401.3
45,401.4
46,401.5
47,401.6
48,401.7
49,401.9
50,402.0
51,402.0
52,402.1
53,402.2
54,402.3
55,402.3
56,402.4
57,402.5
58,402.5
59,402.6
60,402.6
61,402.7
62,402.7
63,402.7
64,402.7
65,402.8
66,402.8
67,402.8
68,402.8
69,402.8
70,402.8
71,402.8
72,402.8
73,402.8
74,402.8
75,402.8
76,402.8
77,402.8
78,402.8
79,402.8
80,402.7
81,402.7
82,402.7
83,402.7
84,402.6
85,402.6
86,402.6
87,402.6
88,402.5
89,402.5
90,402.4
91,402.4
92,402.4
93,402.3
94,402.3
95,402.3
96,402.2
97,402.2
98,402.1
99,402.1
100,402.1
101,402.0
102,402.0
103,401.9
104,401.9
105,401.8
106,401.8
107,401.7
108,401.7
109,401.7
110,401.6
111,401.6
112,401.5
113,401.5
114,401.4
115,401.4
116,401.4
117,401.3
118,401.3
119,401.2
120,401.2
121,401.1
122,401.1
123,401.0
124,401.0
125,400.9
126,400.9
127,400.8
128,400.8
129,400.8
130,400.7
131,400.7
132,400.6
133,400.6
134,400.5
135,400.5
136,400.4
137,400.4
138,400.4
139,400.3
140,400.3
141,400.2
142,400.2
143,400.1
144,400.1
145,400.0
146,400.0
147,400.0
148,399.9
149,399.8
150,399.8
151,399.8
152,399.7
153,399.7
154,399.6
155,399.6
156,399.6
157,399.5
158,399.5
