Timestamp,Temperatures,SetPoints
0,8.52,10
1,8.52,10
2,8.53,10
3,8.62,10
4,8.68,10
5,8.8,10
6,8.86,10
7,9.01,10
8,9.08,10
9,9.18,10
10,9.19,10
11,9.24,10
12,9.26,10
13,9.25,10
14,9.25,10
15,9.28,10
16,9.28,10
17,9.26,10
18,9.26,10
19,9.3,10
20,9.31,10
21,9.29,10
22,9.3,10
23,9.32,10
24,9.32,10
25,9.3,10
26,9.31,10
27,9.33,10
28,9.31,10
29,9.3,10
30,9.32,10
31,9.33,10
32,9.33,10
33,9.33,10
34,9.34,10
35,9.35,10
36,9.34,10
37,9.32,10
38,9.33,10
39,9.35,10
40,9.34,10
41,9.33,10
42,9.35,10
43,9.36,10
44,9.35,10
45,9.34,10
46,9.34,10
47,9.35,10
48,9.34,10
49,9.32,10
50,9.34,10
51,9.35,10
52,9.35,10
53,9.33,10
54,9.36,10
55,9.37,10
56,9.36,10
57,9.35,10
58,9.36,10
59,9.38,10
60,9.36,10
61,9.35,10
62,9.37,10
63,9.38,10
64,9.37,10
65,9.36,10
66,9.37,10
67,9.38,10
68,9.36,10
69,9.35,10
70,9.37,10
71,9.38,10
72,9.36,10
73,9.35,10
74,9.37,10
75,9.39,10
76,9.37,10
77,9.36,10
78,9.38,10
79,9.39,10
80,9.37,10
81,9.35,10
82,9.37,10
83,9.39,10
