Timestamp,Temperatures,SetPoints
0,8.55,10
1,8.57,10
2,8.59,10
3,8.67,10
4,8.73,10
5,8.86,10
6,8.92,10
7,9.07,10
8,9.13,10
9,9.17,10
10,9.21,10
11,9.27,10
12,9.28,10
13,9.27,10
14,9.28,10
15,9.31,10
16,9.31,10
17,9.3,10
18,9.31,10
19,9.34,10
20,9.33,10
21,9.31,10
22,9.32,10
23,9.36,10
24,9.35,10
25,9.34,10
26,9.34,10
27,9.37,10
28,9.36,10
29,9.35,10
30,9.36,10
31,9.38,10
32,9.37,10
33,9.35,10
34,9.36,10
35,9.38,10
36,9.37,10
37,9.34,10
38,9.34,10
39,9.36,10
40,9.35,10
41,9.33,10
42,9.34,10
43,9.37,10
44,9.37,10
45,9.35,10
46,9.36,10
47,9.38,10
48,9.38,10
49,9.36,10
50,9.36,10
51,9.39,10
52,9.37,10
53,9.36,10
54,9.37,10
55,9.4,10
56,9.39,10
57,9.37,10
58,9.37,10
59,9.39,10
60,9.39,10
61,9.35,10
62,9.36,10
63,9.39,10
64,9.37,10
65,9.36,10
66,9.37,10
67,9.39,10
68,9.39,10
69,9.37,10
70,9.37,10
71,9.4,10
72,9.38,10
73,9.37,10
74,9.4,10
75,9.42,10
76,9.4,10
77,9.39,10
78,9.38,10
79,9.41,10
80,9.38,10
81,9.38,10
82,9.4,10
83,9.41,10
84,9.39,10
85,9.37,10
86,9.4,10
87,9.41,10
88,9.37,10
89,9.37,10
90,9.39,10
91,9.38,10
92,9.36,10
93,9.35,10
94,9.37,10
95,9.39,10
96,9.38,10
97,9.36,10
98,9.39,10
99,9.4,10
100,9.38,10
101,9.37,10
102,9.38,10
103,9.4,10
104,9.37,10
105,9.36,10
106,9.38,10
107,9.39,10
108,9.37,10
109,9.37,10
110,9.38,10
111,9.39,10
112,9.37,10
113,9.35,10
114,9.37,10
115,9.38,10
116,9.37,10
117,9.36,10
118,9.38,10
119,9.39,10
120,9.39,10
121,9.38,10
122,9.38,10
123,9.39,10
124,9.38,10
125,9.36,10
126,9.35,10
127,9.37,10
128,9.38,10
129,9.38,10
130,9.36,10
131,9.36,10
132,9.37,10
133,9.38,10
134,9.38,10
135,9.36,10
