Timestamp,Temperatures,SetPoints
0,8.73,10
1,8.72,10
2,8.7,10
3,8.72,10
4,8.77,10
5,8.8,10
6,8.92,10
7,9.01,10
8,9.15,10
9,9.23,10
10,9.43,10
11,9.53,10
12,9.65,10
13,9.71,10
14,9.83,10
15,9.87,10
16,9.92,10
17,9.95,10
18,10.02,10
19,10.02,10
20,10.0,10
21,10.02,10
22,10.06,10
23,10.04,10
24,10.02,10
25,10.02,10
26,10.03,10
27,10.02,10
28,10.01,10
29,10.02,10
30,10.03,10
31,10.02,10
32,10.02,10
33,10.04,10
34,10.05,10
35,10.03,10
36,10.01,10
37,10.03,10
38,10.01,10
39,10.0,10
40,10.02,10
41,10.04,10
42,10.02,10
43,10.01,10
44,10.02,10
45,10.04,10
46,10.01,10
47,10.01,10
48,10.03,10
49,10.01,10
50,9.99,10
51,9.99,10
52,10.0,10
53,10.0,10
54,9.99,10
55,9.99,10
56,10.01,10
57,10.01,10
58,10.01,10
59,10.02,10
60,10.02,10
61,9.99,10
62,9.98,10
63,10.01,10
64,10.03,10
65,10.01,10
66,9.98,10
67,9.97,10
68,9.99,10
69,10.0,10
70,9.99,10
71,9.98,10
72,9.97,10
73,9.99,10
74,9.98,10
75,9.96,10
76,9.95,10
77,9.96,10
78,9.95,10
79,9.94,10
80,9.96,10
81,9.99,10
82,10.0,10
83,10.0,10
84,10.0,10
85,10.01,10
86,10.0,10
87,9.98,10
88,9.99,10
89,10.01,10
90,9.98,10
91,9.97,10
92,10.0,10
93,10.02,10
94,10.0,10
95,10.0,10
96,10.01,10
97,10.0,10
98,9.97,10
99,9.99,10
100,10.01,10
101,9.98,10
102,9.97,10
103,10.0,10
104,10.01,10
105,10.0,10
106,9.99,10
107,10.02,10
108,10.02,10
109,9.99,10
110,10.0,10
111,10.03,10
112,10.03,10
113,10.0,10
114,9.99,10
115,10.02,10
116,10.02,10
117,9.99,10
118,9.99,10
119,10.0,10
120,9.99,10
121,9.98,10
122,9.99,10
123,10.03,10
124,10.01,10
125,9.98,10
126,10.0,10
127,10.03,10
128,10.01,10
129,10.01,10
130,10.02,10
131,10.02,10
132,10.0,10
133,9.99,10
134,10.0,10
135,10.0,10
136,9.96,15
137,9.98,15
138,10.37,15
139,10.67,15
140,14.64,15
