Timestamp,Temperatures,SetPoints
0,8.44,10
1,8.47,10
2,8.48,10
3,8.53,10
4,8.57,10
5,8.72,10
6,8.78,10
7,8.89,10
8,8.97,10
9,9.12,10
10,9.13,10
11,9.16,10
12,9.19,10
13,9.24,10
14,9.23,10
15,9.23,10
16,9.24,10
17,9.26,10
18,9.25,10
19,9.25,10
20,9.27,10
21,9.28,10
22,9.27,10
23,9.27,10
24,9.29,10
25,9.31,10
26,9.29,10
27,9.29,10
28,9.31,10
29,9.32,10
30,9.31,10
31,9.31,10
32,9.32,10
33,9.34,10
34,9.33,10
35,9.32,10
36,9.33,10
37,9.34,10
38,9.32,10
39,9.32,10
40,9.33,10
41,9.32,10
42,9.31,10
43,9.31,10
44,9.33,10
45,9.33,10
46,9.32,10
47,9.33,10
48,9.35,10
49,9.35,10
50,9.32,10
51,9.33,10
52,9.35,10
53,9.33,10
54,9.32,10
55,9.32,10
56,9.34,10
57,9.34,10
58,9.33,10
59,9.34,10
60,9.36,10
61,9.35,10
62,9.34,10
63,9.35,10
