Timestamp,Temperatures,SetPoints
0,8.73,10
1,8.71,10
2,8.73,10
3,8.78,10
4,8.81,10
5,8.91,10
6,8.97,10
7,9.11,10
8,9.19,10
9,9.39,10
10,9.47,10
11,9.59,10
12,9.65,10
13,9.8,10
14,9.85,10
15,9.91,10
16,9.95,10
17,10.02,10
18,10.03,10
19,10.02,10
20,10.05,10
21,10.09,10
22,10.07,10
23,10.06,10
24,10.06,10
25,10.08,10
26,10.07,10
27,10.05,10
28,10.06,10
29,10.06,10
30,10.04,10
31,10.03,10
32,10.04,10
33,10.04,10
34,10.02,10
35,10.02,10
36,10.04,10
37,10.02,10
38,10.01,10
39,10.03,10
40,10.05,10
41,10.05,10
42,10.03,10
43,10.04,10
44,10.04,10
45,10.01,10
46,10.0,10
47,10.02,10
48,10.0,10
49,9.96,10
50,9.97,10
51,9.98,10
52,9.96,10
53,9.95,10
54,9.97,10
55,9.97,10
56,9.96,10
57,9.96,10
58,10.0,10
59,10.01,10
60,9.99,10
61,9.98,10
62,10.02,10
63,10.03,10
64,10.0,10
65,9.97,10
66,9.96,10
67,9.98,10
68,9.98,10
69,9.95,10
70,9.96,10
71,9.99,10
72,10.01,10
73,9.99,10
74,9.98,10
75,10.0,10
76,10.02,10
77,10.0,10
78,9.99,10
79,10.0,10
80,10.01,10
81,9.98,10
82,9.98,10
83,10.01,10
84,9.99,10
85,9.97,10
86,9.97,10
87,10.01,10
88,10.01,10
89,10.0,10
90,10.0,10
91,10.02,10
92,10.01,10
93,10.0,10
94,10.01,10
95,10.04,10
96,10.02,10
97,9.99,10
98,10.01,10
99,10.03,10
100,10.0,10
101,9.99,10
102,10.0,10
103,9.99,10
104,9.98,10
105,9.99,10
106,10.03,10
107,10.02,10
108,10.0,10
109,10.01,10
110,10.02,10
111,10.0,10
112,10.0,10
113,10.01,10
114,9.99,10
115,9.98,10
116,9.99,10
117,10.0,10
118,10.0,10
119,9.98,10
120,10.0,10
121,10.01,10
122,9.99,10
123,9.98,10
124,10.01,10
125,10.02,10
126,9.99,10
127,9.98,10
128,10.01,10
129,10.02,10
130,10.0,10
131,9.99,10
132,10.0,10
133,10.0,10
134,9.97,10
135,10.0,15
136,10.01,15
137,10.26,15
138,10.57,15
139,11.37,15
140,12.34,15
141,12.86,15
142,13.97,15
143,14.47,15
144,14.89,15
145,15.01,15
146,15.09,15
147,15.07,15
148,15.03,15
149,15.02,15
150,15.02,15
151,15.02,15
152,15.01,15
153,15.01,15
154,15.01,15
155,15.01,15
156,15.02,15
157,15.01,15
158,15.0,15
159,15.01,15
160,15.01,15
161,15.0,15
162,14.99,15
163,14.99,15
164,15.0,15
165,15.0,15
166,15.0,15
167,15.0,15
168,15.0,15
169,15.01,15
170,15.01,15
171,15.01,15
172,15.0,15
173,15.0,15
174,15.01,15
175,15.0,15
176,14.98,15
177,14.99,15
178,15.0,15
179,15.0,15
180,14.99,15
181,15.0,15
182,15.01,15
183,15.01,15
184,15.01,15
185,15.01,15
186,15.0,15
187,15.02,15
188,15.01,15
189,14.99,15
190,14.98,15
191,15.0,15
192,15.0,15
193,14.99,15
194,14.99,15
195,15.01,15
196,15.0,15
197,15.01,15
198,15.02,15
199,15.01,15
200,15.0,15
201,14.99,15
202,15.0,15
203,15.01,15
204,15.0,15
205,14.99,15
206,15.01,15
207,15.01,15
208,15.0,15
209,14.99,15
210,15.0,15
211,15.01,15
212,14.99,15
213,14.98,15
214,15.0,15
215,15.01,15
216,15.0,15
217,15.0,15
218,15.0,15
219,15.01,15
220,15.01,15
221,15.01,15
222,14.99,15
223,14.99,15
224,15.01,15
225,15.01,15
226,14.99,15
227,14.99,15
228,15.0,15
229,15.0,15
230,15.0,15
231,15.01,15
232,15.0,15
233,15.01,15
234,15.02,15
235,15.01,15
236,15.0,15
237,15.0,15
238,15.01,15
239,15.0,15
240,14.99,15
241,14.99,15
242,15.01,15
243,15.0,15
244,15.0,15
245,15.01,15
246,15.0,15
247,15.0,15
248,15.02,15
249,15.01,15
250,14.99,15
251,14.99,15
252,15.01,15
253,14.99,15
254,14.99,15
255,14.99,15
256,15.0,15
257,15.0,15
258,15.0,15
259,15.0,15
260,15.0,15
261,15.01,15
262,15.01,15
263,14.99,15
264,15.0,15
265,15.0,20
266,14.99,20
267,15.08,20
268,15.22,20
269,15.57,20
270,15.78,20
271,16.28,20
272,16.56,20
273,17.15,20
274,17.4,20
275,17.8,20
276,17.98,20
277,18.28,20
278,18.42,20
279,18.66,20
280,18.87,20
281,18.97,20
282,19.17,20
283,19.26,20
284,19.42,20
285,19.5,20
286,19.65,20
287,19.72,20
288,19.81,20
289,19.85,20
290,19.91,20
291,19.92,20
292,19.95,20
293,19.94,20
294,19.93,20
295,19.9,20
296,19.89,20
297,19.91,20
298,19.91,20
299,19.92,20
300,19.93,20
301,19.91,20
302,19.93,20
303,19.93,20
304,19.92,20
305,19.92,20
306,19.9,20
307,19.89,20
308,19.89,20
309,19.85,20
310,19.87,20
311,19.86,20
312,19.89,20
313,19.91,20
314,19.93,20
315,19.93,20
316,19.96,20
317,19.97,20
318,19.96,20
319,19.94,20
320,19.89,20
321,19.89,20
322,19.91,20
323,19.91,20
324,19.89,20
325,19.9,20
326,19.93,20
327,19.92,20
328,19.93,20
329,19.9,20
330,19.88,20
331,19.89,20
332,19.89,20
333,19.89,20
334,19.85,20
335,19.84,20
336,19.89,20
337,19.89,20
338,19.89,20
339,19.9,20
340,19.93,20
341,19.95,20
342,19.94,20
343,19.95,20
344,19.95,20
345,19.94,20
346,19.94,20
347,19.92,20
348,19.91,20
349,19.93,20
350,19.9,20
351,19.91,20
352,19.88,20
353,19.88,20
354,19.91,20
355,19.91,20
356,19.88,20
357,19.89,20
358,19.9,20
359,19.91,20
360,19.9,20
361,19.91,20
362,19.91,20
363,19.95,20
364,19.92,20
365,19.92,20
366,19.9,20
367,19.92,20
368,19.91,20
369,19.87,20
370,19.9,20
371,19.89,20
372,19.91,20
373,19.9,20
374,19.89,20
375,19.91,20
376,19.9,20
377,19.91,20
378,19.91,20
379,19.9,20
380,19.91,20
381,19.89,20
382,19.91,20
383,19.92,20
384,19.91,20
385,19.93,20
386,19.87,20
387,19.85,20
388,19.88,20
389,19.88,20
390,19.9,20
391,19.91,20
392,19.89,20
393,19.91,20
394,19.89,20
395,19.9,20
396,19.9,20
397,19.89,20
398,19.91,20
399,19.94,20
400,19.91,20
401,19.92,20
402,19.9,20
403,19.91,20
404,19.89,20
405,19.88,20
406,19.91,20
407,19.91,20
408,19.88,20
409,19.91,20
410,19.89,20
411,19.91,20
412,19.9,20
413,19.89,20
414,19.94,20
415,19.95,20
416,19.96,20
417,19.95,20
418,19.94,20
419,19.94,20
420,19.93,20
421,19.93,20
422,19.9,20
423,19.9,20
424,19.94,20
425,19.93,20
426,19.92,20
427,19.92,20
428,19.93,20
429,19.93,20
430,19.93,20
431,19.88,20
432,19.88,20
433,19.9,20
434,19.9,20
435,19.9,20
436,19.87,20
437,19.89,20
438,19.89,20
