Timestamp,Temperatures,SetPoints
0,8.68,10
1,8.7,10
2,8.7,10
3,8.73,10
4,8.77,10
5,8.88,10
6,8.96,10
7,9.14,10
8,9.4,10
9,9.5,10
10,9.7,10
11,9.81,10
12,9.96,10
13,9.99,10
14,10.02,10
15,10.03,10
16,10.06,10
17,10.04,10
18,10.02,10
19,10.03,10
20,10.03,10
21,10.01,10
22,9.98,10
23,10.0,10
24,10.02,10
25,10.0,10
26,9.99,10
27,10.01,10
28,10.0,10
29,9.99,10
30,9.98,10
31,10.0,10
32,10.0,10
33,9.99,10
34,9.99,10
35,10.01,10
36,10.02,10
37,10.01,10
38,10.01,10
39,10.02,10
40,10.01,10
41,9.98,10
42,9.99,10
43,10.01,10
44,9.98,10
45,9.97,10
46,9.98,10
47,10.0,10
48,10.0,10
49,9.99,10
50,10.0,10
51,10.01,10
52,10.0,10
53,9.99,10
54,10.01,10
55,10.02,10
56,10.0,10
57,9.99,10
58,10.02,10
59,10.03,10
60,10.01,10
61,10.0,10
62,10.01,10
63,10.01,10
64,9.99,10
65,9.99,10
66,9.98,10
67,9.99,10
68,9.99,10
69,9.98,10
70,9.99,10
71,10.01,10
72,10.03,10
73,10.02,10
74,9.99,10
75,10.0,10
76,10.03,10
77,10.03,10
78,10.0,10
79,10.0,10
80,10.02,10
81,10.01,10
82,9.99,10
83,10.0,10
84,10.0,10
85,9.99,10
86,9.97,10
87,9.98,10
88,10.01,10
89,10.0,10
90,9.98,10
91,10.0,10
92,10.01,10
93,10.0,10
94,10.0,10
95,10.01,10
96,10.01,10
97,10.0,10
98,10.0,10
99,10.02,10
100,10.02,10
101,10.01,10
102,10.0,10
103,10.01,10
104,10.01,10
105,9.99,10
106,10.0,10
107,10.01,10
108,9.98,10
109,9.97,10
110,9.99,10
111,10.02,10
112,10.01,10
113,9.99,10
114,10.01,10
115,10.02,10
116,10.0,10
117,10.0,10
118,10.01,10
119,10.01,10
120,9.99,10
121,9.99,10
122,10.01,10
123,10.01,10
124,10.0,10
125,9.99,10
126,10.0,10
127,10.01,10
128,10.0,10
129,10.01,10
130,10.03,10
131,10.0,10
132,10.01,15
133,10.03,15
134,10.35,15
135,10.63,15
136,11.41,15
137,11.88,15
138,12.92,15
139,13.48,15
140,14.52,15
141,14.82,15
142,15.12,15
143,15.22,15
144,15.21,15
145,15.1,15
146,15.05,15
147,15.0,15
148,14.99,15
149,14.99,15
150,14.99,15
151,15.01,15
152,15.02,15
153,15.03,15
154,15.03,15
155,15.02,15
156,15.0,15
157,15.0,15
158,15.01,15
159,15.0,15
160,15.0,15
161,15.0,15
162,15.01,15
163,15.01,15
164,15.0,15
165,15.01,15
166,15.02,15
167,15.02,15
168,15.02,15
169,15.03,15
170,15.03,15
171,15.03,15
172,15.02,15
173,15.01,15
174,15.01,15
175,15.02,15
176,15.01,15
177,14.99,15
178,14.99,15
179,15.01,15
180,15.01,15
181,14.99,15
182,14.99,15
183,15.01,15
184,15.01,15
185,15.01,15
186,15.02,15
187,15.02,15
188,15.02,15
189,15.02,15
190,15.01,15
191,15.01,15
192,15.01,15
193,15.01,15
194,15.0,15
195,14.99,15
196,15.0,15
197,15.01,15
198,15.02,15
199,15.0,15
200,15.0,15
201,15.02,15
202,15.02,15
203,15.0,15
204,14.99,15
205,15.0,15
206,15.01,15
207,15.0,15
208,15.0,15
209,15.01,15
210,15.02,15
211,15.01,15
212,15.0,15
213,15.01,15
214,15.02,15
215,15.02,15
216,15.02,15
217,15.01,15
218,15.01,15
219,15.04,15
220,15.04,15
221,15.02,15
222,15.01,15
223,15.02,15
224,15.0,15
225,14.98,15
226,14.97,15
227,14.97,15
228,14.98,15
229,14.99,15
230,15.01,15
231,15.01,15
232,15.01,15
233,15.01,15
234,15.0,15
235,14.99,15
236,14.99,15
237,15.01,15
238,15.01,15
239,14.99,15
240,15.0,15
241,15.02,15
242,15.01,15
243,15.0,15
244,15.0,15
245,15.01,15
246,15.01,15
247,15.01,15
248,15.01,15
249,15.01,15
250,15.02,15
251,15.02,15
252,15.0,15
253,15.0,15
254,15.01,15
255,15.01,15
256,15.0,15
257,15.0,15
258,15.02,15
259,15.01,15
260,15.0,15
261,14.99,15
262,15.01,15
263,15.01,15
264,15.01,15
265,15.01,20
266,15.05,20
267,15.16,20
268,15.49,20
269,15.69,20
270,16.18,20
271,16.47,20
272,17.08,20
273,17.38,20
274,17.84,20
275,18.23,20
276,18.39,20
277,18.67,20
278,18.79,20
279,19.02,20
280,19.12,20
281,19.31,20
282,19.39,20
283,19.54,20
284,19.6,20
285,19.74,20
286,19.86,20
287,19.9,20
288,19.97,20
289,19.99,20
290,20.02,20
291,20.02,20
292,20.02,20
293,20.01,20
294,20.01,20
295,20.01,20
296,20.01,20
297,20.01,20
298,20.01,20
299,20.01,20
