Timestamp,Temperatures,SetPoints
0,8.46,10
1,8.47,10
2,8.46,10
3,8.53,10
4,8.59,10
5,8.7,10
6,8.76,10
7,8.9,10
8,8.98,10
9,9.11,10
10,9.13,10
11,9.2,10
12,9.22,10
13,9.22,10
14,9.23,10
15,9.27,10
16,9.28,10
17,9.27,10
18,9.27,10
19,9.3,10
20,9.32,10
21,9.3,10
22,9.29,10
23,9.32,10
24,9.32,10
25,9.3,10
26,9.29,10
27,9.32,10
28,9.32,10
29,9.31,10
30,9.31,10
31,9.33,10
32,9.34,10
33,9.32,10
34,9.32,10
35,9.34,10
36,9.34,10
37,9.32,10
38,9.31,10
39,9.34,10
40,9.34,10
41,9.33,10
42,9.34,10
43,9.35,10
44,9.35,10
45,9.35,10
46,9.35,10
47,9.37,10
48,9.35,10
49,9.34,10
50,9.35,10
51,9.37,10
52,9.35,10
53,9.34,10
