Timestamp,Temperatures,SetPoints
0,8.81,10
1,8.8,10
2,8.82,10
3,8.83,10
4,8.91,10
5,8.98,10
6,9.17,10
7,9.25,10
8,9.45,10
9,9.58,10
10,9.79,10
11,9.85,10
12,9.95,10
13,9.99,10
14,10.01,10
15,10.0,10
16,10.01,10
17,10.04,10
18,10.02,10
19,9.99,10
20,10.0,10
21,10.02,10
22,10.02,10
23,10.01,10
24,10.01,10
25,10.02,10
26,10.01,10
27,10.0,10
28,10.01,10
29,10.01,10
30,10.0,10
31,9.98,10
32,9.99,10
33,10.02,10
34,10.0,10
35,9.98,10
36,10.01,10
37,10.0,10
38,9.99,10
39,9.98,10
40,9.99,10
41,10.0,10
42,9.98,10
43,9.98,10
44,10.0,10
45,10.01,10
46,10.0,10
47,9.99,10
48,10.02,10
49,10.01,10
50,9.99,10
51,10.01,10
52,10.02,10
53,9.99,10
54,9.98,10
55,9.99,10
56,10.0,10
57,9.99,10
58,9.99,10
59,10.0,10
60,10.0,10
61,9.99,10
62,9.98,10
63,9.99,10
64,10.01,10
65,10.0,10
66,9.98,10
67,9.97,10
68,9.99,10
69,10.02,10
70,10.01,10
71,10.0,10
72,9.99,10
73,10.02,10
74,10.03,10
75,10.01,10
76,10.0,10
77,10.01,10
78,10.0,10
79,9.99,10
80,9.99,10
81,10.03,10
82,10.01,10
83,9.98,10
84,10.0,10
85,10.03,10
86,10.02,10
87,10.0,10
88,10.0,10
89,10.01,10
90,10.0,10
91,9.98,10
92,9.99,10
93,10.0,10
94,9.98,10
95,9.97,10
96,9.99,10
97,10.01,10
98,10.0,10
99,9.99,10
100,10.01,10
101,10.01,10
102,9.99,10
103,10.0,10
104,10.0,10
105,9.99,10
106,9.97,10
107,9.98,10
108,10.01,10
109,10.0,10
110,9.98,10
111,10.0,10
112,10.01,10
113,10.0,10
114,10.0,10
115,10.01,10
116,10.01,10
117,10.0,10
118,10.0,10
119,10.02,10
120,10.02,10
121,10.01,10
122,10.0,10
123,10.01,10
124,10.01,10
125,9.98,10
126,9.99,10
127,10.0,10
128,9.97,10
129,9.96,10
130,9.98,10
131,10.0,10
132,10.0,15
133,10.02,15
134,10.31,15
135,10.59,15
136,11.32,15
137,11.76,15
138,12.77,15
139,13.32,15
140,14.42,15
141,14.73,15
142,15.06,15
143,15.13,15
144,15.18,15
145,15.16,15
146,15.09,15
147,15.06,15
148,15.02,15
149,15.02,15
150,15.02,15
151,15.02,15
152,15.03,15
153,15.01,15
154,15.01,15
155,15.02,15
156,15.02,15
157,15.0,15
158,15.0,15
159,15.02,15
160,15.02,15
161,15.01,15
162,15.01,15
163,15.02,15
164,15.02,15
165,15.02,15
166,15.02,15
167,15.02,15
168,15.02,15
169,15.02,15
170,15.01,15
171,15.0,15
172,15.01,15
173,15.01,15
174,15.0,15
175,14.99,15
176,15.0,15
177,15.01,15
178,15.0,15
179,14.99,15
180,15.0,15
181,15.0,15
182,15.0,15
183,15.0,15
184,15.01,15
185,15.02,15
186,15.02,15
187,15.02,15
188,15.01,15
189,15.0,15
190,15.0,15
191,15.01,15
192,15.0,15
193,14.99,15
194,14.99,15
195,15.01,15
196,15.0,15
197,14.99,15
198,15.0,15
199,15.02,15
200,15.0,15
201,14.98,15
202,14.99,15
203,14.99,15
204,15.0,15
205,14.99,15
206,14.99,15
207,15.0,15
208,15.01,15
209,15.01,15
210,15.01,15
211,15.01,15
212,15.01,15
213,15.02,15
214,15.01,15
215,15.0,15
216,15.0,15
217,15.01,15
218,15.0,15
219,14.99,15
220,15.0,15
221,15.01,15
222,15.0,15
223,14.99,15
224,15.0,15
225,15.01,15
226,15.0,15
