Timestamp,Temperatures,SetPoints
0,8.29,10
1,8.31,10
2,8.32,10
3,8.38,10
4,8.42,10
5,8.58,10
6,8.68,10
7,8.89,10
8,9.02,10
9,9.29,10
10,9.39,10
11,9.57,10
12,9.67,10
13,9.83,10
14,9.88,10
15,9.94,10
16,9.97,10
17,10.02,10
18,10.02,10
19,10.01,10
20,10.02,10
21,10.03,10
22,10.0,10
23,9.99,10
24,10.02,10
25,10.03,10
26,10.01,10
27,10.0,10
28,10.03,10
29,10.03,10
30,10.02,10
31,10.02,10
32,10.04,10
33,10.03,10
34,10.0,10
35,10.01,10
36,10.03,10
37,10.03,10
38,10.01,10
39,10.01,10
40,10.03,10
41,10.03,10
42,10.01,10
43,10.01,10
44,10.02,10
45,10.01,10
46,9.99,10
47,10.0,10
48,10.02,10
49,10.01,10
50,10.0,10
51,10.01,10
52,10.02,10
53,10.01,10
54,10.01,10
55,10.02,10
56,10.02,10
57,10.0,10
58,10.0,10
59,10.01,10
60,10.01,10
61,9.99,10
62,9.98,10
63,9.99,10
64,9.99,10
65,9.98,10
66,9.98,10
67,9.98,10
68,9.99,10
69,9.99,10
70,9.99,10
71,10.0,10
72,10.01,10
73,10.01,10
74,10.0,10
