Timestamp,Temperatures,SetPoints
0,8.41,10
1,8.4,10
2,8.41,10
3,8.44,10
4,8.52,10
5,8.58,10
6,8.76,10
7,8.87,10
8,9.11,10
9,9.22,10
10,9.43,10
11,9.54,10
12,9.69,10
13,9.75,10
14,9.85,10
15,9.91,10
16,9.94,10
17,9.95,10
18,10.0,10
19,10.02,10
20,10.01,10
21,10.0,10
22,10.02,10
23,10.03,10
24,10.01,10
25,10.01,10
26,10.03,10
27,10.03,10
28,10.0,10
29,10.01,10
30,10.03,10
31,10.03,10
32,10.01,10
33,10.0,10
34,10.03,10
35,10.03,10
36,10.01,10
37,10.01,10
38,10.01,10
39,9.99,10
40,9.98,10
41,9.99,10
42,10.01,10
43,9.98,10
44,9.98,10
45,10.0,10
46,10.01,10
47,10.0,10
48,10.0,10
49,10.01,10
50,10.0,10
51,9.98,10
52,9.99,10
53,10.01,10
54,10.0,10
55,9.98,10
56,9.98,10
57,10.01,10
58,10.01,10
59,9.99,10
60,9.99,10
61,10.0,10
62,9.99,10
63,9.99,10
64,9.99,10
65,10.01,10
66,10.03,10
67,10.02,10
68,9.99,10
69,10.01,10
70,10.03,10
71,10.03,10
72,10.0,10
73,9.99,10
74,10.02,10
