Timestamp,Temperatures,SetPoints
0,10.01,10
1,10.01,10
2,10.01,10
3,10.01,10
4,10.0,10
5,9.98,10
6,10.0,10
7,10.01,10
8,10.0,10
9,9.99,10
10,10.01,10
11,10.02,10
12,10.01,10
13,10.01,10
14,10.01,10
15,10.01,10
16,9.99,10
17,10.0,10
18,10.02,10
19,10.02,10
20,10.0,10
21,9.99,10
22,10.02,10
23,10.03,10
24,10.01,10
25,10.0,10
26,10.01,10
27,10.0,10
28,9.99,10
29,10.0,10
30,10.02,10
31,10.01,10
32,9.99,10
33,9.99,10
34,10.02,10
35,10.01,10
36,10.0,10
37,10.0,10
38,10.01,10
39,10.01,10
40,10.0,10
41,10.01,10
42,10.02,10
43,10.01,10
44,9.99,10
45,10.0,10
46,10.03,10
47,10.01,10
48,10.0,10
49,10.0,10
50,10.01,10
51,10.0,10
52,9.98,10
53,9.99,10
54,10.0,10
55,9.99,10
56,9.98,10
57,9.99,10
58,10.01,10
59,10.0,10
