Timestamp,Temperatures,SetPoints
0,9.98,10
1,10.0,10
2,10.01,10
3,9.99,10
4,9.99,10
5,10.01,10
6,10.01,10
7,9.98,10
8,10.0,10
9,10.01,10
10,9.99,10
11,9.98,10
12,10.0,10
13,10.01,10
14,10.0,10
15,10.0,10
16,10.02,10
17,10.02,10
18,10.0,10
19,10.0,10
20,10.03,10
21,10.03,10
22,10.01,10
23,10.0,10
24,10.03,10
25,10.03,10
26,10.0,10
27,10.0,10
28,10.0,10
29,10.0,10
30,9.97,10
31,9.98,10
32,10.01,10
33,10.0,10
34,9.98,10
35,10.0,10
36,10.01,10
37,10.01,10
38,10.0,10
39,10.01,10
40,10.02,10
41,10.0,10
42,10.0,10
43,10.02,10
44,10.03,10
45,10.02,10
46,10.0,10
47,10.01,10
48,10.02,10
49,9.99,10
50,9.99,10
51,10.0,10
52,9.98,10
53,9.97,10
54,9.98,10
55,9.99,10
56,9.99,10
57,9.98,10
58,10.0,10
59,10.0,10
