Timestamp,Temperatures,SetPoints
0,68.4,70
1,68.32,70
2,68.2,70
3,68.07,70
4,68.01,70
5,67.97,70
6,67.98,70
7,68.03,70
8,68.16,70
9,68.27,70
10,68.46,70
11,68.66,70
12,68.74,70
13,68.88,70
14,68.92,70
15,68.97,70
16,68.96,70
17,68.95,70
18,68.92,70
19,68.9,70
20,68.9,70
21,68.9,70
22,68.9,70
23,68.92,70
24,68.94,70
25,68.94,70
26,68.9,70
27,68.87,70
28,68.87,70
29,68.84,70
30,68.84,70
31,68.84,70
32,68.87,70
33,68.87,70
34,68.9,70
35,68.9,70
36,68.92,70
37,68.88,70
38,68.89,70
39,68.87,70
40,68.87,70
41,68.86,70
42,68.87,70
43,68.88,70
44,68.89,70
45,68.88,70
46,68.88,70
47,68.87,70
48,68.86,70
49,68.84,70
50,68.85,70
51,68.85,70
52,68.87,70
53,68.87,70
54,68.9,70
55,68.89,70
56,68.89,70
57,68.87,70
58,68.86,70
59,68.85,70
60,68.85,70
61,68.84,70
62,68.87,70
63,68.87,70
64,68.89,70
65,68.87,70
66,68.88,70
67,68.86,70
68,68.86,70
69,68.83,70
70,68.83,70
71,68.83,70
72,68.85,70
73,68.85,70
74,68.89,70
75,68.89,70
76,68.9,70
77,68.88,70
78,68.88,70
79,68.85,70
80,68.85,70
81,68.85,70
82,68.87,70
83,68.87,70
84,68.9,70
85,68.92,70
86,68.92,70
87,68.89,70
88,68.87,70
89,68.87,70
90,68.86,70
91,68.86,70
92,68.86,70
