Timestamp,Temperatures,SetPoints
0,10.02,10
1,10.0,10
2,9.99,10
3,10.0,10
4,10.01,10
5,10.0,10
6,9.99,10
7,10.0,10
8,10.01,10
9,10.0,10
10,9.99,10
11,10.01,10
12,10.02,10
13,10.0,10
14,9.99,10
15,10.01,10
16,10.03,10
17,10.01,10
18,10.0,10
19,10.01,10
20,10.01,10
21,9.98,10
22,9.98,10
23,10.0,10
24,9.99,10
25,9.97,10
26,9.98,10
27,10.0,10
28,10.01,10
29,10.0,10
30,10.0,10
31,10.0,10
32,9.98,10
33,9.98,10
34,10.0,10
35,9.99,10
36,9.97,10
37,9.98,10
38,10.0,10
39,10.01,10
40,9.99,10
41,9.99,10
42,10.01,10
43,10.01,10
44,10.0,10
45,10.01,10
46,10.02,10
47,10.01,10
48,9.99,10
49,10.01,10
50,10.02,10
51,10.01,10
52,10.0,10
53,10.0,10
54,9.99,10
55,9.98,10
56,9.97,10
57,9.99,10
58,9.99,10
59,9.98,10
