Timestamp,Temperatures,SetPoints
0,8.7,10
1,8.69,10
2,8.69,10
3,8.74,10
4,8.76,10
5,8.89,10
6,8.96,10
7,9.1,10
8,9.2,10
9,9.41,10
10,9.48,10
11,9.6,10
12,9.66,10
13,9.82,10
14,9.87,10
15,9.94,10
16,9.98,10
17,10.08,10
18,10.11,10
19,10.1,10
20,10.09,10
21,10.1,10
22,10.1,10
23,10.07,10
24,10.05,10
25,10.05,10
26,10.06,10
27,10.05,10
28,10.0,10
29,9.99,10
30,9.99,10
31,9.97,10
32,9.91,10
33,9.89,10
34,9.89,10
35,9.88,10
36,9.84,10
37,9.85,10
38,9.9,10
39,9.93,10
40,9.94,10
41,9.95,10
42,10.01,10
43,10.03,10
44,10.01,10
45,10.0,10
46,10.02,10
47,10.02,10
48,9.98,10
49,9.96,10
50,9.97,10
51,9.98,10
52,9.95,10
53,9.94,10
54,9.97,10
55,9.98,10
56,9.96,10
57,9.95,10
58,9.98,10
59,10.0,10
60,10.01,10
61,10.0,10
62,10.03,10
63,10.05,10
64,10.06,10
65,10.03,10
66,10.07,10
67,10.04,10
68,9.98,10
69,10.09,10
70,10.63,10
71,10.92,10
72,11.21,10
73,11.24,10
74,11.31,10
75,11.34,10
76,10.83,10
77,10.72,10
78,10.91,10
79,11.06,10
80,11.23,10
81,11.3,10
82,11.44,10
83,11.54,10
84,11.15,10
85,10.81,10
86,10.44,10
87,10.55,10
88,11.14,10
89,11.37,10
90,11.54,10
91,11.53,10
92,11.57,10
93,11.53,10
94,11.04,10
95,10.87,10
96,10.91,10
97,10.94,10
